"","original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phyticacid_in_mg"
"291","MW07_0067","BMS, premature, whey-predominant formula, PreNan powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",3,502.7,2104.1,2.304,14.4,25.9,NA,NA,NA,NA,53,0,2.56788757,760,10.4,50,445,605,269,6.3,0.8,70,NA,NA,NA,0.9,1.3,14.9,0.8,NA,300,2,6,25,124.5,19,20.1,NA
"292","MW07_0068","BMS, premature, whey-predominant formula, PreNan, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",87.5,83,347.5,0.368,2.3,4.2,NA,NA,NA,NA,9,0,0.41241581,122,1.7,8,72,97,43,1,0.1,10,NA,NA,NA,0.1,0.2,2.4,0.1,NA,48,0.4,1,4,20,3,3.35,NA
"293","MW07_0069","BMS, soy-based formula, Infasoy 1 powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",2,516.5,2160.5,2.208,13.8,27.7,11.1,6.9,8.1,0,53,0,2,515.4,6.2,51.2,384.6,553.8,146,4.6,0.431,154,NA,NA,NA,0.769,1.154,4.615,0.423,NA,62,1.5,2.308,27,69.2,8,5.7,NA
"294","MW07_0070","BMS, soy-based formula, Infasoy 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",89.8,67.6,282.8,0.288,1.8,3.6,1.4,0.9,1,0,7,0,0.258560576,67,0.8,6.7,50,72,19,0.6,0.056,20,NA,NA,NA,0.1,0.15,0.6,0.055,NA,8,0.2,0.3,4,9,1,0.7,NA
"295","MW07_0071","BMS, soy-based formula, Isomil® 1 powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",2,507.4,2122.2,2.048,12.8,27.4,NA,NA,NA,0,52.4,0,2.2,532,7.8,41,380,578,243,6,0.357,300,NA,NA,NA,0.49,0.52,4.8,0.3,NA,75,1.3,3.8,19,64,8,9.4,NA
"296","MW07_0072","BMS, soy-based formula, Isomil® 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",86.62,68.1,284.8,0.272,1.7,3.7,NA,NA,NA,NA,7,0,0.298600948,71,1,5.5,51,77,33,0.8,0.048,0.04,NA,NA,NA,0.065,0.07,0.64,0.04,NA,10,0.17,0.51,2.5,8.6,1.1,1.3,NA
"297","MW07_0073","BMS, whey-predominant formula, Infacare Classic 1 powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",3,506.6,2121.8,1.824,11.4,25,11.9,6,5.5,2.7,59,0,1.635551381,344.7,6.1,34.8,240.2,490.2,155,3.8,0.349,32,NA,NA,NA,0.788,1.182,3.939,0.472,NA,63,1.6,2.364,16,71.2,8.4,5.6,NA
"298","MW07_0074","BMS, whey-predominant formula, Infacare Classic 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",88,67.7,283.6,0.24,1.5,3.3,1.6,0.8,0.7,0.4,8,0,0.3,45.5,0.83,4.6,31.7,64.7,21,0.5,0.0461,4.2,NA,NA,NA,0.104,0.156,0.52,0.062,NA,8,0.21,0.312,2,9.4,1.1,0.7,NA
"299","MW07_0075","BMS, whey-predominant formula, Nan 1 powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",3,501.6,2099.3,1.584,9.9,26,NA,NA,NA,NA,57,0,1.6316488,325,5.4,50,170,500,190,5,0.4,0.1,NA,NA,NA,0.6,0.8,4.3,0.3,NA,85,1,3.3,13,80,8,8.04,NA
"300","MW07_0076","BMS, whey-predominant formula, Nan 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",90.4,68.7,287.6,0.208,1.3,3.5,NA,NA,NA,NA,8,0,0.2183209,43.6,0.7,6.7,22.8,67,25,0.7,0.1,0.01,NA,NA,NA,0.1,0.1,0.6,0.05,NA,11,0.1,0.4,2,10.7,1,1.34,NA
"301","MW07_0077","BMS, whey-predominant formula, S-26 Classic 1, powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",2,521.9,2182.7,1.888,11.8,28.3,12.3,8.1,6.2,0.4,55,0,1.7,362,6.3,50.4,262,551,126,4.7,0.441,39.4,NA,NA,NA,0.787,1.181,3.937,0.472,NA,63,1.6,2.362,16,70.9,8,5.8,NA
"302","MW07_0078","BMS, whey-predominant formula, S-26 Classic 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",90,66.4,277.7,0.24,1.5,3.6,1.6,1,0.7,0,7,0,0.215217261,46,0.8,6.4,33,70,16,0.6,0.056,5,NA,NA,NA,0.1,0.15,0.5,0.06,NA,8,0.2,0.3,2,9,1.1,0.737,NA
"303","MW07_0079","BMS, whey-predominant formula, S-26 Comfort Gold, powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",2,520,2175,1.92,12,28,12.5,10,5.3,37,55,0,1.5,328,6.3,35,188,508,125,4.7,0.34,39,NA,NA,NA,0.781,0.859,3.906,0.43,NA,84,1.4,2.734,16,70,8.3,5.8,NA
"304","MW07_0080","BMS, whey-predominant formula, S-26 Comfort Gold, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",90,66.8,279.4,0.256,1.6,3.6,1.6,1.3,0.7,4.7,7,0,0.2,42,0.8,4.5,24,65,16,0.6,0.044,5,NA,NA,NA,0.1,0.11,0.5,0.55,NA,11,0.18,0.35,2,9,1.1,0.7,NA
"305","MW07_0081","BMS, whey-predominant formula, S-26 Gold 1 powder",NA,NA,NA,NA,NA,"MAFOODS","ZA",2,526,2199.5,1.712,10.7,28.8,12.6,8.1,6.3,3.4,56,0,1.6,336,6.4,36,192,520,128,4.8,0.266,40,NA,NA,NA,0.8,0.88,4,0.44,NA,86,1.4,2.8,16,72,10,5.896,NA
"306","MW07_0082","BMS, whey-predominant formula, S-26 Gold 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MAFOODS","ZA",90,65.6,274.3,0.208,1.3,3.6,1.6,1,0.8,0.4,7,0,0.2,42,0.8,4.5,24,65,16,0.6,0.033,5,NA,NA,NA,0.1,0.11,0.5,0.055,NA,11,0.18,0.35,2,9,1.2,0.737,NA
"307","MW07_0083","Maize soft porridge, with egg & vegatable, (Phala loika mazira ndi masamba)",NA,NA,NA,NA,NA,"MAFOODS","R70",82.40623276,93.40044126,390.8604523,0.509735245,3.185328185,4.873138445,0.28405957,0.537782681,1.811913955,NA,8.484555985,0.715664644,0.335079978,107.5087286,3.475027579,70.68989244,29.11828461,75.21936224,19.26515444,0.590085494,0.070415058,NA,1.061776062,0.329219526,18.71001103,0.065871484,0.07865968,0.203388031,0.05369829,NA,9.360537783,0.222697187,NA,NA,1.303088803,NA,1.302702703,NA
"308","MW07_0084","Rice porridge, with carrot, milk & groundnut flour, (Phala la mpunga lothira kaloti, mkaka ndi nsinjilo)",NA,NA,NA,NA,NA,"MAFOODS","R69",88.82374332,52.42634011,220.5953412,0.249129412,1.56435508,1.773283422,NA,NA,NA,NA,6.74484492,0.80740107,0.283197861,18.61946524,0.251149198,21.44652406,44.16898396,88.75277005,12.02124064,0.277673797,0.065581551,93.68983957,1.029411765,0.013368984,3.294117647,0.036571123,0.036057219,0.400860428,0.03845615,NA,4.556171123,0.023957219,0.011229947,0.385026738,0.609090909,NA,0.414973262,NA
"309","MW08_0001","Fortificant premix, IS-353, DSM",NA,NA,NA,NA,NA,"MAFOODS","3",5,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,19.2775,NA,NA,NA,NA,8.288,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,NA,NA,0
"310","MW08_0002","Ready to use therapeutic food (RUTF), milk, maize, soya, sorghum (MSMS)",NA,NA,NA,NA,NA,"MAFOODS","25",2.9,553.2,2306.1,2.66,16.6,36,15.5,12.6,4.09,NA,35.9,4.8,3.8,399,31.6,119,493,1070,52.2,19.9,1.5,1350,1e+05,25,NA,1.12,1.97,7.94,0.93,NA,200,2.6,4.73,81,306,17.8,39,3
"311","MW08_0003","Ready to use therapeutic food (RUTF), milk-free, soya, maize, sorghum (FSMS)",NA,NA,NA,NA,NA,"MAFOODS","25",2.2,546.6,2280.3,2.94,18.4,34.2,13.5,11.5,5.58,NA,34.2,7.1,3.9,571,35.1,104,503,991,87.3,19.5,1.48,1710,1e+05,26,NA,1.28,1.63,7.54,0.99,NA,210,2.5,5.36,86,323,19.2,39,4.65
"312","MW08_0004","Ready to use therapeutic food (RUTF), peanut, milk (PM)",NA,NA,NA,NA,NA,"MAFOODS","25",1.1,546.6,2280.8,2.5,15.6,33.8,11,18.2,3.16,NA,43.1,1.9,3.9,434,10.5,97,351,1125,131.4,11.1,1.6,NA,85000,27,NA,0.97,3.2,7.6,0.66,NA,268,3.2,4.5,80,87,18.7,35,2.51
"313","MW08_0005","Sugar, brown, fortified, (Suga wa bulawuni)",NA,NA,NA,NA,NA,"MAFOODS","24",0,399.8,1699.15,0.032,0.2,0,NA,NA,NA,NA,99.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","MW08_0006","Sugar, white, fortified, (Suga wa waiti)",NA,NA,NA,NA,NA,"MAFOODS","24",0,399.8,1699.15,0.03,0.2,0,NA,NA,NA,NA,99.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","MW08_0007","Sugarcane, raw, Saccharum officinarum, (Mzimbe)",NA,NA,NA,NA,NA,"MAFOODS","9",90,39.712,168.776,0.05,0.288,0,NA,NA,NA,NA,9.64,0,0.072,8,0.647,NA,18,NA,NA,NA,NA,610,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,7.194,NA,NA,NA
"316","MW08_0008","Water, (Madzi)",NA,NA,NA,NA,NA,"MAFOODS","10A",100,0,0,0,0,0,0,0,0,0,0,0,0,3.92,3e-04,3.14,0,0,0,0.00084,0.00019,0,1.54,0.02,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
