"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"4063","Soybeans, Tempeh fermented soybeans with Rhizopus oligospore",NA,NA,NA,NA,NA,"JA15","None listed","57.8","202","845",NA,"15.8","9.0","1.20","1.61","4.6900000000000004","0",NA,"10.199999999999999","2.0","70","2.4","95","250","730","2","1.7","0.52",NA,"1","3","0",0.07,"0.09",2.4,0.23,NA,NA,"0","1.08","19.899999999999999","0","0",NA,NA
"4064","Rice beans, mature seeds, whole, raw",NA,NA,NA,NA,NA,"JA15","None listed","12.0","348","1455",NA,"20.8","1.6","0.32","0.10","0.55000000000000004","0",NA,"22.0","3.9","280","11.4","230","320","1400","1","3.1","0.73",NA,"0","3","2",0.5,"0.13",2,0.28,NA,NA,"0","0.75","9.6999999999999993","3","0",NA,NA
"4092","Rice beans, mature seeds, whole, boiled",NA,NA,NA,NA,NA,"JA15","None listed","60.5","159","664",NA,"9.6999999999999993","1.0","0.19","0.06","0.33","0",NA,"13.4","1.3","130","3.3","77","120","370","0","1.2","0.30",NA,NA,NA,"1",0.16,"0.04",0.5,0.06,NA,NA,"0","0.14000000000000001",NA,"0","0",NA,NA
"4065","Chickpeas, mature seeds, whole, raw
ï¼»Syn. Garbanzo beansï¼½",NA,NA,NA,NA,NA,"JA15","None listed","10.4","374","1565",NA,"20.0","5.2","0.56000000000000005","1.48","2.04","0",NA,"16.3","2.9","100","2.6","140","270","1200","17","3.2","0.84",NA,"1","11","2",0.37,"0.15",1.5,0.64,NA,NA,"0","1.77","21.4","0","0",NA,NA
"4066","Chickpeas, mature seeds, whole, boiled
ï¼»Syn. Garbanzo beansï¼½",NA,NA,NA,NA,NA,"JA15","None listed","59.6","171","715",NA,"9.5","2.5","0.28000000000000003","0.72","1.00","0",NA,"11.6","1.0","45","1.2","51","120","350","5","1.8","0.28999999999999998",NA,"0","5","1",0.16,"7.0000000000000007E-2",0.4,0.18,NA,NA,"0","0.48","8.9","0","0",NA,NA
"4067","Chickpeas, mature seeds, whole, oil-roasted and salted
ï¼»Syn. Garbanzo beansï¼½",NA,NA,NA,NA,NA,"JA15","None listed","4.5999999999999996","419","1753",NA,"18.8","10.4","1.24","3.19","3.28","0",NA,"21.0","3.6","73","4.2","110","370","690","700","2.7","0.78",NA,NA,NA,"0",0.21,"0.10",0.7,0.5,NA,NA,"0","0.35",NA,"0","0",NA,NA
"4068","Scarlet runner beans, mature seeds, whole, raw",NA,NA,NA,NA,NA,"JA15","None listed","15.4","332","1389",NA,"17.2","1.7","0.21","0.11","0.85","0",NA,"26.7","4.5","78","5.4","190","430","1700","1","3.4","0.74",NA,"0","1","0",0.67,"0.15",2.5,0.51,NA,NA,"0","0.81","8.4","0","0",NA,NA
"4069","Scarlet runner beans, mature seeds, whole, boiled",NA,NA,NA,NA,NA,"JA15","None listed","69.7","121","506",NA,"6.2","0.6","0.08","0.04","0.28999999999999998","0",NA,"7.6","1.2","28","1.6","50","140","440","1","0.8","0.17",NA,"0","0","0",0.14,"0.05",0.4,0.11,NA,NA,"0","0.18","3.0","0","0",NA,NA
"4070","Lima beans, mature seeds, whole, raw
ï¼»Syn. Sieva beansï¼½",NA,NA,NA,NA,NA,"JA15","None listed","11.7","351","1468",NA,"21.9","1.8","0.42","0.10","0.75","0",NA,"19.600000000000001","3.8","78","6.2","170","250","1800","0","2.9","0.70",NA,"0","17","0",0.47,"0.16",1.9,0.4,NA,NA,"0","1.05","9.1999999999999993","0","0",NA,NA
"4093","Lima beans, mature seeds, whole, boiled
ï¼»Syn. Sieva beansï¼½",NA,NA,NA,NA,NA,"JA15","None listed","62.3","152","638",NA,"9.6","0.9","0.21","0.05","0.38","0",NA,"10.9","1.1000000000000001","27","2.2999999999999998","52","95","490","0","1.1000000000000001","0.25",NA,NA,NA,"0",0.1,"0.04",0.5,0.08,NA,NA,"0","0.23",NA,"0","0",NA,NA
"4071","Mung beans, mature seeds, whole, raw",NA,NA,NA,NA,NA,"JA15","None listed","10.8","354","1481",NA,"25.1","1.5","0.34","0.04","0.61","0",NA,"14.6","3.5","100","5.9","150","320","1300","0","4.0","0.91",NA,"0","2","13",0.7,"0.22",2.1,0.52,NA,NA,"0","1.66","11.2","0","0",NA,NA
"4072","Mung beans, mature seeds, whole, boiled",NA,NA,NA,NA,NA,"JA15","None listed","66.0","137","573",NA,"10.199999999999999","0.6","0.13","0.01","0.24","0",NA,"5.2","0.7","32","2.2000000000000002","39","75","320","1","0.8","0.21",NA,"0","1","7",0.19,"0.06",0.4,0.05,NA,NA,"0","0.34","3.3","0","0",NA,NA
"4073","Lentils, mature seeds, whole, raw",NA,NA,NA,NA,NA,"JA15","None listed","12.0","352","1472",NA,"23.2","1.5","0.17","0.30","0.48","0",NA,"16.7","2.7","57","9.0","100","430","1000","0","4.8","0.95",NA,"0","54","3",0.52,"0.17",2.5,0.55,NA,NA,"0","1.58","22.7","1","0",NA,NA
"4094","Lentils, mature seeds, whole, boiled",NA,NA,NA,NA,NA,"JA15","None listed","57.9","170","711",NA,"11.2","0.8","0.09","0.16","0.25","0",NA,"9.4","1.1000000000000001","27","4.3","44","190","330","0","2.5","0.44",NA,NA,NA,"1",0.2,"0.06",0.7,0.16,NA,NA,"0","0.56999999999999995",NA,"0","0",NA,NA
"5001","Almonds, raw",NA,NA,NA,NA,NA,"JA15","None listed","4.7","587","2454",NA,"19.600000000000001","51.8","3.95","33.61","12.12",NA,NA,"10.1","3.0","250","3.6","290","460","760","1","3.6","1.17",NA,NA,NA,"1",0.2,"1.06",3.6,0.09,NA,NA,"0","0.49",NA,"0","0",NA,NA
"5002","Almonds, oil-roasted and salted",NA,NA,NA,NA,NA,"JA15","None listed","1.8","606","2536",NA,"19.2","53.6","4.09","34.77","12.54","0",NA,"11.9","3.1","210","2.9","270","480","740","130","4.4000000000000004","1.1100000000000001",NA,"0","1","1",0.08,"1.1100000000000001",3.5,0.08,NA,NA,"0","0.60","61.6","0","0",NA,NA
"5040","Almonds, roasted, without salt",NA,NA,NA,NA,NA,"JA15","None listed","1.8","608","2542",NA,"20.3","54.1","4.13","35.09","12.65",NA,NA,"11.0","3.1","260","3.7","310","480","740","0","3.7","1.19",NA,NA,NA,"1",0.03,"1.04",3.9,0.08,NA,NA,"0","0.26",NA,"0","0",NA,NA
"5003","Hemp seeds, dried",NA,NA,NA,NA,NA,"JA15","None listed","5.9","463","1937",NA,"29.5","27.9","2.91","3.45","19.350000000000001","0",NA,"22.7","5.4","130","13.1","390","1100","340","2","6.0","1.30",NA,"0","4","2",0.35,"0.19",2.3,0.39,NA,NA,"0","0.56000000000000005","27.3","0","0",NA,NA
"5041","Flax seeds, roasted","1441.01","linseeds","Other foods","oilcrops, other and products","m","JA15","None listed","0.3","564","2362",NA,"21.9","43.5","3.64","6.59","29.27","2",NA,"24.0","3.8","210","9.0","410","720","770","70","6.1","1.26",NA,"0","3","1",0.01,"0.17",2.6,0.41,NA,NA,"0","0.24","33.5","0","0",NA,NA
"5004","Perilla, ""Egoma"", seeds, dried",NA,NA,NA,NA,NA,"JA15","None listed","5.6","544","2276",NA,"17.7","43.4","3.34","6.61","28.83","0",NA,"20.8","3.9","390","16.399999999999999","230","550","590","2","3.8","1.93",NA,"0","3","1",0.54,"0.28999999999999998",7.6,0.55,NA,NA,"0","1.65","34.6","0","0",NA,NA
"5005","Cashew nuts, oil-roasted and salted",NA,NA,NA,NA,NA,"JA15","None listed","3.2","576","2410",NA,"19.8","47.6","9.9700000000000006","27.74","8.08","0",NA,"6.7","2.7","38","4.8","240","490","590","220","5.4","1.89",NA,"0","27","1",0.54,"0.18",0.9,0.36,NA,NA,"0","1.32","19.0","0","0",NA,NA
