"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"MW07_0069","BMS, soy-based formula, Infasoy 1 powder",NA,NA,NA,NA,NA,"MW19","ZA","2","516.5","2160.5","2.208","13.8","27.7","11.1","6.9","8.1","0","53",NA,"2","515.4","6.2","51.2","384.6","553.8","146","4.6","0.431","154",NA,NA,NA,0.769,"1.154",4.615,0.423,NA,NA,"1.5","2.308","27","69.2","8","5.7",NA
"MW07_0070","BMS, soy-based formula, Infasoy 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","89.8","67.6","282.8","0.288","1.8","3.6","1.4","0.9","1","0","7",NA,"0.258560576","67","0.8","6.7","50","72","19","0.6","0.056","20",NA,NA,NA,0.1,"0.15",0.6,0.055,NA,NA,"0.2","0.3","4","9","1","0.7",NA
"MW07_0071","BMS, soy-based formula, IsomilÂ® 1 powder",NA,NA,NA,NA,NA,"MW19","ZA","2","507.4","2122.2","2.048","12.8","27.4",NA,NA,NA,"0","52.4",NA,"2.2","532","7.8","41","380","578","243","6","0.357","300",NA,NA,NA,0.49,"0.52",4.8,0.3,NA,NA,"1.3","3.8","19","64","8","9.4",NA
"MW07_0072","BMS, soy-based formula, IsomilÂ® 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","86.62","68.1","284.8","0.272","1.7","3.7",NA,NA,NA,NA,"7",NA,"0.29860094804","71","1","5.5","51","77","33","0.8","0.048","0.04",NA,NA,NA,0.065,"0.07",0.64,0.04,NA,NA,"0.17","0.51","2.5","8.6","1.1","1.3",NA
"MW07_0073","BMS, whey-predominant formula, Infacare Classic 1 powder",NA,NA,NA,NA,NA,"MW19","ZA","3","506.6","2121.8","1.824","11.4","25","11.9","6","5.5","2.7","59",NA,"1.635551381","344.7","6.1","34.8","240.2","490.2","155","3.8","0.349","32",NA,NA,NA,0.788,"1.182",3.939,0.472,NA,NA,"1.6","2.364","16","71.2","8.4","5.6",NA
"MW07_0074","BMS, whey-predominant formula, Infacare Classic 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","88","67.7","283.6","0.24","1.5","3.3","1.6","0.8","0.7","0.4","8",NA,"0.3","45.5","0.83","4.6","31.7","64.7","21","0.5","0.0461","4.2",NA,NA,NA,0.104,"0.156",0.52,0.062,NA,NA,"0.21","0.312","2","9.4","1.1","0.7",NA
"MW07_0075","BMS, whey-predominant formula, Nan 1 powder",NA,NA,NA,NA,NA,"MW19","ZA","3","501.6","2099.3","1.584","9.9","26",NA,NA,NA,NA,"57",NA,"1.6316488001","325","5.4","50","170","500","190","5","0.4","0.1",NA,NA,NA,0.6,"0.8",4.3,0.3,NA,NA,"1","3.3","13","80","8","8.04",NA
"MW07_0076","BMS, whey-predominant formula, Nan 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","90.4","68.7","287.6","0.208","1.3","3.5",NA,NA,NA,NA,"8",NA,"0.21832090001","43.6","0.7","6.7","22.8","67","25","0.7","0.1","0.01",NA,NA,NA,0.1,"0.1",0.6,0.05,NA,NA,"0.1","0.4","2","10.7","1","1.34",NA
"MW07_0077","BMS, whey-predominant formula, S-26 Classic 1, powder",NA,NA,NA,NA,NA,"MW19","ZA","2","521.9","2182.7","1.888","11.8","28.3","12.3","8.1","6.2","0.4","55",NA,"1.7","362","6.3","50.4","262","551","126","4.7","0.441","39.4",NA,NA,NA,0.787,"1.181",3.937,0.472,NA,NA,"1.6","2.362","16","70.9","8","5.8",NA
"MW07_0078","BMS, whey-predominant formula, S-26 Classic 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","90","66.4","277.7","0.24","1.5","3.6","1.6","1","0.7","0","7",NA,"0.215217261","46","0.8","6.4","33","70","16","0.6","0.056","5",NA,NA,NA,0.1,"0.15",0.5,0.06,NA,NA,"0.2","0.3","2","9","1.1","0.737",NA
"MW07_0079","BMS, whey-predominant formula, S-26 Comfort Gold, powder",NA,NA,NA,NA,NA,"MW19","ZA","2","520","2175","1.92","12","28","12.5","10","5.3","37","55",NA,"1.5","328","6.3","35","188","508","125","4.7","0.34","39",NA,NA,NA,0.781,"0.859",3.906,0.43,NA,NA,"1.4","2.734","16","70","8.3","5.8",NA
"MW07_0080","BMS, whey-predominant formula, S-26 Comfort Gold, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","90","66.8","279.4","0.256","1.6","3.6","1.6","1.3","0.7","4.7","7",NA,"0.2","42","0.8","4.5","24","65","16","0.6","0.044","5",NA,NA,NA,0.1,"0.11",0.5,0.55,NA,NA,"0.18","0.35","2","9","1.1","0.7",NA
"MW07_0081","BMS, whey-predominant formula, S-26 Gold 1 powder",NA,NA,NA,NA,NA,"MW19","ZA","2","526","2199.5","1.712","10.7","28.8","12.6","8.1","6.3","3.4","56",NA,"1.6","336","6.4","36","192","520","128","4.8","0.266","40",NA,NA,NA,0.8,"0.88",4,0.44,NA,NA,"1.4","2.8","16","72","10","5.896",NA
"MW07_0082","BMS, whey-predominant formula, S-26 Gold 1, reconstituted/100mL",NA,NA,NA,NA,NA,"MW19","ZA","90","65.6","274.3","0.208","1.3","3.6","1.6","1","0.8","0.4","7",NA,"0.2","42","0.8","4.5","24","65","16","0.6","0.033","5",NA,NA,NA,0.1,"0.11",0.5,0.055,NA,NA,"0.18","0.35","2","9","1.2","0.737",NA
"MW07_0083","Maize soft porridge, with egg & vegatable, (Phala loika mazira ndi masamba)",NA,NA,NA,NA,NA,"MW19","R70","82.4062327633756","93.40044","390.86045","0.50973525","3.1853282","4.87313844","0.28405957","0.537782680639824","1.81191395",NA,"8.48455598455599",NA,"0.335079977937121","107.508729","3.47502758","70.689892","29.1182846111418","75.2193622","19.2651544","0.59008549","0.07041506",NA,"1.061776","0.329219526","18.71001",0.065871484,"0.07865968",0.20338803,0.05369829,NA,NA,"0.222697186982901",NA,NA,"1.3030888",NA,"1.3027027027027",NA
"MW07_0084","Rice porridge, with carrot, milk & groundnut flour, (Phala la mpunga lothira kaloti, mkaka ndi nsinjilo)",NA,NA,NA,NA,NA,"MW19","R69","88.823743315508","52.42634","220.59534","0.24912941","1.5643551","1.77328342",NA,NA,NA,NA,"6.7448449197861",NA,"0.283197860962567","18.619465","0.2511492","21.446524","44.1689839572193","88.7527701","12.0212406","0.2776738","0.06558155","93.68984","1.029412","0.013368984","3.294118",0.036571123,"0.036057219",0.40086043,0.03845615,NA,NA,"0.0239572192513369","0.0112299465","0.385026737967914","0.60909091",NA,"0.414973262032086",NA
"MW06_0001","Margarine, Rama, brick","21700.02.01","margarine","Other foods","oilcrops oil, other and products","h","MW19","MZF","17.1","724","2977","0","0","80","41.21","22.38","12.67","0","1",NA,"1.9","6","0","1","0","9","750","0",NA,NA,NA,NA,"850",1.3,"1.7",18,2,NA,NA,"1",NA,NA,"0",NA,"10",NA
"MW06_0002","Oil, soybean, fortified, local market, (Mafuta ophikira a soya)",NA,NA,NA,NA,NA,"MW19","12","0","900","3700",NA,NA,"100","15.65","22.783","57.74","0","0",NA,"0",NA,"0.05",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.18",NA
"MW06_0003","Oil, soybean, fortified, supermarket, (Mafuta ophikira a soya)",NA,NA,NA,NA,NA,"MW19","12","0","900","3700",NA,NA,"100","15.65","22.783","57.74","0","0",NA,"0",NA,"0.05",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.18",NA
"MW06_0004","Oil, sunflower, fortified, local market, (Mafuta ophikira a mpendadzuwa)",NA,NA,NA,NA,NA,"MW19","12","0","900","3700",NA,NA,"100","10.3","19.5","65.7","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.08",NA
"MW06_0005","Oil, sunflower, fortified, supermarket, (Mafuta ophikira a mpendadzuwa)",NA,NA,NA,NA,NA,"MW19","12","0","900","3700",NA,NA,"100","10.3","19.5","65.7","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41.08",NA
"MW05_0001","Apple, average, raw, (Apozi)","1341.01","apples, raw","Fruits and Vegetables","apples and products","h","MW19","ZA","83.9","62.9","267.2","0.03","0.2","0.1","0.02","0","0.03","0","13",NA,"0.3","2","0.3","3","7","99","4","0.09","0.07","80",NA,NA,NA,0.02,"0.06",0.2,0.03,NA,NA,"0","0.09","1.2","5","0","0.16",NA
"MW05_0002","Avocado, raw, peeled, Persea americana,(Peyala losenda)","1311.01","avocados, raw","Fruits and Vegetables","fruits, other and products","h","MW19","9","78","152.03","629.04","0.25","1.58","13.67",NA,NA,NA,"0","1.302",NA,"1.023","7","0.744","14","40","455","9","0.3","0.3","170",NA,NA,"5.58",0.0558,"0.1395",1.674,0.32,NA,NA,"0",NA,NA,"13.02","0","1.488",NA
