"original_food_id","original_food_name","food_genus_id","food_genus_description","food_group","food_subgroup","food_genus_confidence","fct_name","data_reference_original_id","moisture_in_g","energy_in_kcal","energy_in_kj","nitrogen_in_g","totalprotein_in_g","totalfats_in_g","saturatedfa_in_g","monounsaturatedfa_in_g","polyunsaturatedfa_in_g","cholesterol_in_mg","carbohydrates_in_g","fibre_in_g","ash_in_g","ca_in_mg","fe_in_mg","mg_in_mg","p_in_mg","k_in_mg","na_in_mg","zn_in_mg","cu_in_mg","mn_in_mcg","i_in_mcg","se_in_mcg","vitamina_in_rae_in_mcg","thiamin_in_mg","riboflavin_in_mg","niacin_in_mg","vitaminb6_in_mg","folicacid_in_mcg","folate_in_mcg","vitaminb12_in_mcg","pantothenate_in_mg","biotin_in_mcg","vitaminc_in_mg","vitamind_in_mcg","vitamine_in_mg","phytate_in_mg"
"1107","Milk, human, mature, fluid",NA,NA,NA,NA,NA,"US19",NA,"87.5","70","291",NA,"1.03","4.38","2.009","1.658","0.497","14",NA,"0","0.2","32","0.03","3","14","51","17","0.17","0.052",NA,NA,NA,"61",0.014,"0.036",0.177,0.011,"0","5","0.05","0.223",NA,"5","0.1",NA,NA
"1108","Milk, indian buffalo, fluid",NA,NA,NA,NA,NA,"US19",NA,"83.39","97","404",NA,"3.75","6.89","4.597","1.787","0.146","19",NA,"0","0.79","169","0.12","31","117","178","52","0.22","0.046",NA,NA,NA,"53",0.052,"0.135",0.091,0.023,"0","6","0.36","0.192",NA,"2.3",NA,NA,NA
"1109","Milk, sheep, fluid",NA,NA,NA,NA,NA,"US19",NA,"80.7","108","451",NA,"5.98","7","4.603","1.724","0.308","27",NA,"0","0.96","193","0.1","18","158","137","44","0.54","0.046",NA,NA,NA,"44",0.065,"0.355",0.417,0.06,"0","7","0.71","0.407",NA,"4.2",NA,NA,NA
"1110","Milk shakes, thick chocolate",NA,NA,NA,NA,NA,"US19",NA,"72.2","119","496",NA,"3.05","2.7","1.681","0.78","0.1","11",NA,"0.3","0.9","132","0.31","16","126","224","111","0.48","0.065",NA,NA,NA,"18",0.047,"0.222",0.124,0.025,"0","5","0.32","0.363",NA,"0","1",NA,NA
"1111","Milk shakes, thick vanilla",NA,NA,NA,NA,NA,"US19",NA,"74.45","112","468",NA,"3.86","3.03","1.886","0.875","0.113","12",NA,"0","0.91","146","0.1","12","115","183","95","0.39","0.051",NA,NA,NA,"25",0.03,"0.195",0.146,0.042,"0","7","0.52","0.368",NA,"0","1.2",NA,NA
"1112","Whey, acid, fluid",NA,NA,NA,NA,NA,"US19",NA,"93.42","24","100",NA,"0.76","0.09","0.057","0.025","0.004","1",NA,"0","0.61","103","0.08","10","78","143","48","0.43","0.003",NA,NA,NA,"2",0.042,"0.14",0.079,0.042,"0","2","0.18","0.381",NA,"0.1",NA,NA,NA
"1113","Whey, acid, dried",NA,NA,NA,NA,NA,"US19",NA,"3.51","339","1419",NA,"11.73","0.54","0.342","0.149","0.021","3",NA,"0","10.77","2054","1.24","199","1349","2289","968","6.31","0.05",NA,NA,NA,"17",0.622,"2.06",1.16,0.62,"0","33","2.5","5.632",NA,"0.9","0",NA,NA
"1114","Whey, sweet, fluid",NA,NA,NA,NA,NA,"US19",NA,"93.12","27","112",NA,"0.85","0.36","0.23","0.1","0.011","2",NA,"0","0.53","47","0.06","8","46","161","54","0.13","0.004",NA,NA,NA,"3",0.036,"0.158",0.074,0.031,"0","1","0.28","0.383",NA,"0.1",NA,NA,NA
"1115","Whey, sweet, dried",NA,NA,NA,NA,NA,"US19",NA,"3.19","353","1476",NA,"12.93","1.07","0.684","0.297","0.034","6",NA,"0","8.35","796","0.88","176","932","2080","1079","1.97","0.07",NA,NA,NA,"8",0.519,"2.208",1.258,0.584,"0","12","2.37","5.62",NA,"1.5","0",NA,NA
"1116","Yogurt, plain, whole milk",NA,NA,NA,NA,NA,"US19","D5007","87.9","61","257",NA,"3.47","3.25","2.096","0.893","0.092","13",NA,"0","0.72","121","0.05","12","95","155","46","0.59","0.009",NA,NA,NA,"27",0.029,"0.142",0.075,0.032,"0","7","0.37","0.389",NA,"0.5","0.1",NA,NA
"1117","Yogurt, plain, low fat",NA,NA,NA,NA,NA,"US19","D5007, S3461","85.07","63","265",NA,"5.25","1.55","1","0.426","0.044","6",NA,"0","1.09","183","0.08","17","144","234","70","0.89","0.013",NA,NA,NA,"14",0.044,"0.214",0.114,0.049,"0","11","0.56","0.591",NA,"0.8","0",NA,NA
"1118","Yogurt, plain, skim milk",NA,NA,NA,NA,NA,"US19","D5007","85.23","56","233",NA,"5.73","0.18","0.116","0.049","0.005","2",NA,"0","1.18","199","0.09","19","157","255","77","0.97","0.015",NA,NA,NA,"2",0.048,"0.234",0.124,0.053,"0","12","0.61","0.641",NA,"0.9","0",NA,NA
"1119","Yogurt, vanilla, low fat.",NA,NA,NA,NA,NA,"US19","D5007","79","85","358",NA,"4.93","1.25","0.806","0.343","0.036","5",NA,"0","1.02","171","0.07","16","135","219","66","0.83","0.013",NA,NA,NA,"12",0.042,"0.201",0.107,0.045,"0","11","0.53","0.552",NA,"0.8","0",NA,NA
"1120","Yogurt, fruit, low fat,9 g protein/8 oz",NA,NA,NA,NA,NA,"US19","D5007","75.3","99","415",NA,"3.98","1.15","0.742","0.316","0.033","5",NA,"0","0.93","138","0.06","13","109","177","53","0.67","0.079",NA,NA,NA,"11",0.034,"0.162",0.086,0.037,"0","9","0.43","0.446",NA,"0.6","0",NA,NA
"1121","Yogurt, fruit, low fat, 10 grams protein per 8 ounce",NA,NA,NA,NA,NA,"US19","D5007, S3461","74.48","102","426",NA,"4.37","1.08","0.697","0.297","0.031","4",NA,"0","1.02","152","0.07","15","119","195","58","0.74","0.08",NA,NA,NA,"10",0.037,"0.178",0.095,0.04,"0","9","0.47","0.489",NA,"0.7","0",NA,NA
"1122","Yogurt, fruit, low fat, 11g protein/8 oz",NA,NA,NA,NA,NA,"US19","D5007","74.1","105","440",NA,"4.86","1.41","0.909","0.387","0.04","6",NA,"0","1.03","169","0.07","16","133","216","65","0.82","0.08",NA,NA,NA,NA,0.041,"0.198",0.105,0.045,"0","10","0.52","0.544",NA,"0.7",NA,NA,NA
"1123","Egg, whole, raw, fresh",NA,NA,NA,NA,NA,"US19","S6743, S1063, D5021, S561","76.15","143","599",NA,"12.56","9.51","3.126","3.658","1.911","372",NA,"0","1.06","56","1.75","12","198","138","142","1.29","0.072",NA,NA,NA,"160",0.04,"0.457",0.075,0.17,"0","47","0.89","1.533",NA,"0","2",NA,NA
"1124","Egg, white, raw, fresh",NA,NA,NA,NA,NA,"US19","S1065","87.57","52","216",NA,"10.9","0.17","0","0","0","0",NA,"0","0.63","7","0.08","11","15","163","166","0.03","0.023",NA,NA,NA,"0",0.004,"0.439",0.105,0.005,"0","4","0.09","0.19",NA,"0","0",NA,NA
"1125","Egg, yolk, raw, fresh",NA,NA,NA,NA,NA,"US19","S1065","52.31","322","1346",NA,"15.86","26.54","9.551","11.738","4.204","1085",NA,"0","1.71","129","2.73","5","390","109","48","2.3","0.077",NA,NA,NA,"381",0.176,"0.528",0.024,0.35,"0","146","1.95","2.99",NA,"0","5.4",NA,NA
"1126","Egg, yolk, raw, frozen, pasteurized",NA,NA,NA,NA,NA,"US19","S8242, S7401, S8482","56.44","296","1238",NA,"15.53","25.6","8.615","9.956","4.827","991",NA,"0","1.62","134","4.55","11","420","121","67","3.17","0",NA,NA,NA,"422",0.223,"0.563",0.031,0.412,"0","151","1.9","3.437",NA,"0","6",NA,NA
"1127","Egg, yolk, raw, frozen, sugared, pasteurized",NA,NA,NA,NA,NA,"US19","S7401","51.23","307","1283",NA,"13.87","22.82","7.11","8.885","3.856","917",NA,"0","1.13","124","3.7","10","404","105","70","3.06","0.012",NA,NA,NA,"316",0.14,"0.523",0.037,0.398,"0","174","1.64","3.287",NA,"0","3.1",NA,NA
"1128","Egg, whole, cooked, fried",NA,NA,NA,NA,NA,"US19",NA,"69.47","196","821",NA,"13.61","14.84","4.323","6.182","3.251","401",NA,"0","1.26","62","1.89","13","215","152","207","1.39","0.078",NA,NA,NA,"219",0.044,"0.495",0.082,0.184,"0","51","0.97","1.66",NA,"0","2.2",NA,NA
"1129","Egg, whole, cooked, hard-boiled",NA,NA,NA,NA,NA,"US19","D5001, D5002, D5007, D5301, S1063","74.62","155","649",NA,"12.58","10.61","3.267","4.077","1.414","373",NA,"0","1.08","50","1.19","10","172","126","124","1.05","0.013",NA,NA,NA,"149",0.066,"0.513",0.064,0.121,"0","44","1.11","1.398",NA,"0","2.2",NA,NA
"1130","Egg, whole, cooked, omelet",NA,NA,NA,NA,NA,"US19",NA,"76.13","154","643",NA,"10.57","11.66","3.319","4.843","2.712","313",NA,"0","1.01","48","1.48","11","167","117","155","1.09","0.063",NA,NA,NA,"172",0.034,"0.386",0.064,0.143,"0","39","0.76","1.289",NA,"0","1.7",NA,NA
"1131","Egg, whole, cooked, poached",NA,NA,NA,NA,NA,"US19",NA,"75.85","143","597",NA,"12.51","9.47","3.113","3.643","1.904","370",NA,"0","1.46","56","1.75","12","197","138","297","1.29","0.072",NA,NA,NA,"160",0.032,"0.387",0.063,0.144,"0","35","0.71","1.527",NA,"0","2",NA,NA
"1132","Egg, whole, cooked, scrambled",NA,NA,NA,NA,NA,"US19",NA,"76.4","149","621",NA,"9.99","10.98","3.331","4.441","2.429","277",NA,"0","1.01","66","1.31","11","165","132","145","1.04","0.059",NA,NA,NA,"161",0.04,"0.376",0.076,0.134,"0","36","0.76","1.217",NA,"0","1.8",NA,NA
"1133","Egg, whole, dried",NA,NA,NA,NA,NA,"US19","S8242, S7401, S8482","2.78","592","2476",NA,"48.05","43.9","15.069","16.726","8.314","1630",NA,"0","4.13","244","7.2","34","629","540","476","3.15","0.203",NA,NA,NA,"301",0.183,"1.977",0.34,0.499,"0","119","2.96","5.55",NA,"0","8.3",NA,NA
"1134","Egg, whole, dried, stabilized, glucose reduced",NA,NA,NA,NA,NA,"US19",NA,"1.87","615","2574",NA,"48.17","43.95","13.198","17.564","5.713","2017",NA,"0","3.63","222","8.28","49","715","515","548","5.71","0.27",NA,NA,NA,"616",0.325,"1.232",0.259,0.42,"0","193","10.51","6.71",NA,"0",NA,NA,NA
"1135","Egg, white, dried, flakes, stabilized, glucose reduced",NA,NA,NA,NA,NA,"US19",NA,"14.62","351","1469",NA,"76.92","0.04","0","0","0","0",NA,"0","4.25","83","0.23","67","83","1042","1156","0.15","0.23",NA,NA,NA,"0",0.035,"2.162",0.675,0.023,"0","89","0.49","1.829",NA,"0","0",NA,NA
"1136","Egg, white, dried, powder, stabilized, glucose reduced",NA,NA,NA,NA,NA,"US19",NA,"8.54","376","1573",NA,"82.4","0.04","0","0","0","0",NA,"0","4.55","89","0.24","72","89","1116","1238","0.16","0.17",NA,NA,NA,"0",0.037,"2.316",0.723,0.024,"0","96","0.53","1.958",NA,"0","0",NA,NA
"1137","Egg, yolk, dried",NA,NA,NA,NA,NA,"US19","S8242, S7401, S8482","3.08","669","2800",NA,"33.63","59.13","20.334","23.377","10.32","2307",NA,"0","3.51","289","9.56","26","1040","264","149","7.73","0",NA,NA,NA,"483",0.387,"1.257",0.083,0.742,"0","209","5.11","9.063",NA,"0","10.4",NA,NA
"1138","Egg, duck, whole, fresh, raw",NA,NA,NA,NA,NA,"US19",NA,"70.83","185","776",NA,"12.81","13.77","3.681","6.525","1.223","884",NA,"0","1.14","64","3.85","17","220","222","146","1.41","0.062",NA,NA,NA,"194",0.156,"0.404",0.2,0.25,"0","80","5.4","1.862",NA,"0","1.7",NA,NA
"1139","Egg, goose, whole, fresh, raw",NA,NA,NA,NA,NA,"US19",NA,"70.43","185","775",NA,"13.87","13.27","3.595","5.747","1.672","852",NA,"0","1.08","60","3.64","16","208","210","138","1.33","0.062",NA,NA,NA,"187",0.147,"0.382",0.189,0.236,"0","76","5.1","1.759",NA,"0","1.7",NA,NA
"1140","Egg, quail, whole, fresh, raw",NA,NA,NA,NA,NA,"US19",NA,"74.35","158","663",NA,"13.05","11.09","3.557","4.324","1.324","844",NA,"0","1.1","64","3.65","13","226","132","141","1.47","0.062",NA,NA,NA,"156",0.13,"0.79",0.15,0.15,"0","66","1.58","1.761",NA,"0","1.4",NA,NA
"1141","Egg, turkey, whole, fresh, raw",NA,NA,NA,NA,NA,"US19",NA,"72.5","171","716",NA,"13.68","11.88","3.632","4.571","1.658","933",NA,"0","0.79","99","4.1","13","170","142","151","1.58","0.062",NA,NA,NA,"166",0.11,"0.47",0.024,0.131,"0","71","1.69","1.889",NA,"0",NA,NA,NA
"1144","Egg substitute, powder",NA,NA,NA,NA,NA,"US19",NA,"3.86","444","1856",NA,"55.5","13","3.766","5.341","1.683","572",NA,"0","5.84","326","3.16","65","478","744","800","1.82","0.207",NA,NA,NA,"369",0.226,"1.76",0.577,0.143,"0","125","3.52","3.384",NA,"0.8","0",NA,NA
"1145","Butter, without salt",NA,NA,NA,NA,NA,"US19","S10, S11, S12, S6, S7, S8, S9, D5001, D5007, D5021, S1203, S84, D4002, S27","16.17","717","2999",NA,"0.85","81.11","50.489","23.43","3.01","215",NA,"0","0.09","24","0.02","2","24","24","11","0.09","0.016",NA,NA,NA,"684",0.005,"0.034",0.042,0.003,"0","3","0.17","0.11",NA,"0","0",NA,NA
"1146","Cheese, parmesan, shredded",NA,NA,NA,NA,NA,"US19",NA,"25","415","1737",NA,"37.86","27.34","17.37","8.734","0.661","72",NA,"0","6.39","1253","0.87","51","735","97","1696","3.19","0.037",NA,NA,NA,"229",0.041,"0.352",0.287,0.105,"0","8","1.4","0.527",NA,"0","0.5",NA,NA
"1151","Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",NA,NA,NA,NA,NA,"US19","S1063, S4524, S4525, S4526, S4527, S10, S11, S12, S6, S7, S8, S9","90.84","35","144",NA,"3.37","0.18","0.117","0.047","0.007","2",NA,"0","0.75","122","0.03","11","101","156","42","0.42","0.013",NA,NA,NA,"2",0.045,"0.182",0.094,0.037,"0","5","0.5","0.357",NA,"0","0",NA,NA
"1152","Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids, without added vitamin A",NA,NA,NA,NA,NA,"US19",NA,"87.71","56","232",NA,"3.95","1.98","1.232","0.065","0.009","8",NA,"0","0.87","143","0.06","15","112","182","59","0.41","0.011",NA,NA,NA,"17",0.045,"0.194",0.101,0.046,"0","5","0.39","0.339",NA,"1.1",NA,NA,NA
"1153","Milk, canned, evaporated, with added vitamin A",NA,NA,NA,NA,NA,"US19","D5002, D5007","74.04","134","562",NA,"6.81","7.56","4.591","2.335","0.245","29",NA,"0","1.55","261","0.19","24","203","303","106","0.77","0.016",NA,NA,NA,NA,0.047,"0.316",0.194,0.05,"0","8","0.16","0.638",NA,"1.9",NA,NA,NA
"1154","Milk, dry, nonfat, regular, with added vitamin A and vitamin D",NA,NA,NA,NA,NA,"US19",NA,"3.16","362","1516",NA,"36.16","0.77","0.499","0.2","0.03","20",NA,"0","7.93","1257","0.32","110","968","1794","535","4.08","0.041",NA,NA,NA,"653",0.415,"1.55",0.951,0.361,"0","50","4.03","3.568",NA,"6.8","11",NA,NA
"1155","Milk, dry, nonfat, instant, without added vitamin A and vitamin D",NA,NA,NA,NA,NA,"US19",NA,"3.96","358","1498",NA,"35.1","0.72","0.47","0.19","0.03","18",NA,"0","8.03","1231","0.31","117","985","1705","549","4.41","0.041",NA,NA,NA,"4",0.413,"1.744",0.891,0.345,"0","50","3.99","3.23",NA,"5.6","0",NA,NA
"1156","Cheese, goat, hard type",NA,NA,NA,NA,NA,"US19",NA,"29.01","452","1891",NA,"30.52","35.59","24.609","8.117","0.845","105",NA,"0","3.72","895","1.88","54","729","48","423","1.59","0.627",NA,NA,NA,"486",0.14,"1.19",2.4,0.08,"0","4","0.12","0.41",NA,"0","0.7",NA,NA
"1157","Cheese, goat, semisoft type",NA,NA,NA,NA,NA,"US19",NA,"45.52","364","1523",NA,"21.58","29.84","20.639","6.808","0.709","79",NA,"0","2.94","298","1.62","29","375","158","415","0.66","0.564",NA,NA,NA,"407",0.072,"0.676",1.148,0.06,"0","2","0.22","0.19",NA,"0","0.5",NA,NA
"1158","Yogurt, Greek, 2% fat, key lime blend, CHOBANI",NA,NA,NA,NA,NA,"US19","S8622","78.3","92","385",NA,"7.75","1.47","0.87","0.32","0.06","7",NA,"0.5","0.64","92","0.03",NA,NA,NA,"40",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7",NA,NA,NA
"1159","Cheese, goat, soft type",NA,NA,NA,NA,NA,"US19",NA,"60.75","264","1106",NA,"18.52","21.08","14.575","4.807","0.501","46",NA,"0","1.58","140","1.9","16","256","26","459","0.92","0.732",NA,NA,NA,"288",0.07,"0.38",0.43,0.25,"0","12","0.19","0.68",NA,"0","0.4",NA,NA
"1160","Egg, yolk, raw, frozen, salted, pasteurized",NA,NA,NA,NA,NA,"US19","S7401","50.87","275","1149",NA,"14.07","22.93","7.159","9.07","3.733","912",NA,"0","10.37","113","3.4","7","414","111","3487","2.87","0.121",NA,NA,NA,"313",0.14,"0.427",0.027,0.402,"0","112","1.61","3.167",NA,"0","3.1",NA,NA
"1161","Cheese substitute, mozzarella",NA,NA,NA,NA,NA,"US19",NA,"47.36","248","1038",NA,"11.47","12.22","3.711","6.243","1.738","0",NA,"0","5.27","610","0.4","41","583","455","685","1.92","0.11",NA,NA,NA,"437",0.026,"0.444",0.317,0.051,"0","11","0.81","0.083",NA,"0.1","0",NA,NA
"1162","Yogurt, Greek, 2% fat, mango, CHOBANI",NA,NA,NA,NA,NA,"US19","S8622","78.3","93","390",NA,"7.64","1.69","1.02","0.39","0.037","5",NA,"0.5","0.61","89","0.03",NA,NA,NA,"30",NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"1164","Cheese sauce, prepared from recipe",NA,NA,NA,NA,NA,"US19",NA,"66.86","197","824",NA,"10.33","14.92","8.034","4.735","1.397","38",NA,"0.1","2.41","311","0.35","19","229","142","493","1.26","0.019",NA,NA,NA,"82",0.044,"0.243",0.204,0.045,"2","8","0.35","0.233",NA,"0.6","1",NA,NA
"1165","Cheese, mexican, queso anejo",NA,NA,NA,NA,NA,"US19",NA,"38.06","373","1561",NA,"21.44","29.98","19.033","8.528","0.901","105",NA,"0","5.89","680","0.47","28","444","87","1131","2.94","0.008",NA,NA,NA,"64",0.02,"0.209",0.032,0.047,"0","1","1.38","0.252",NA,"0","0.5",NA,NA
"1166","Cheese, mexican, queso asadero",NA,NA,NA,NA,NA,"US19",NA,"44.16","356","1490",NA,"22.6","25","14.85","8.038","0.85","105",NA,"0","4.11","661","0.51","26","443","86","607","3.02","0.026",NA,NA,NA,"55",0.021,"0.223",0.181,0.053,"0","8","1","0.231",NA,"0","0.5",NA,NA
"1167","Cheese, mexican, queso chihuahua",NA,NA,NA,NA,NA,"US19",NA,"39.13","374","1567",NA,"21.56","29.68","18.843","8.443","0.892","105",NA,"0","4.06","651","0.47","23","442","52","617","3.5","0.024",NA,NA,NA,"56",0.018,"0.225",0.15,0.055,"0","2","1.03","0.279",NA,"0","0.5",NA,NA
"1168","Cheese, low fat, cheddar or colby",NA,NA,NA,NA,NA,"US19","S26","63.1","173","724",NA,"24.35","7","4.342","2.082","0.222","21",NA,"0","3.64","415","0.42","16","484","66","873","1.82","0.021",NA,NA,NA,"60",0.012,"0.221",0.051,0.045,"0","11","0.49","0.183",NA,"0","0.1",NA,NA
"1169","Cheese, low-sodium, cheddar or colby",NA,NA,NA,NA,NA,"US19","S26","38.98","398","1666",NA,"24.35","32.62","20.768","9.189","0.972","100",NA,"0","2.13","703","0.72","27","484","112","21","3.09","0.036",NA,NA,NA,"264",0.021,"0.375",0.086,0.076,"0","18","0.83","0.311",NA,"0","0.6",NA,NA
"1171","Egg, whole, raw, frozen, pasteurized (Includes foods for USDA's Food Distribution Program)",NA,NA,NA,NA,NA,"US19","S8242, S7401, S8482","75.81","147","616",NA,"12.33","9.95","3.382","3.905","1.892","372",NA,"0","0.91","62","1.74","9","193","135","128","1.32","0.053",NA,NA,NA,"171",0.067,"0.523",0.103,0.188,"0","87","1","1.57",NA,"0","2.6",NA,NA
"1172","Egg, white, raw, frozen, pasteurized",NA,NA,NA,NA,NA,"US19","S8242, S7401","88.17","48","202",NA,"10.2","0","0","0","0","0",NA,"0","0.6","8","0.04","11","13","169","169","0.07","0.032",NA,NA,NA,"0",0.023,"0.423",0.093,0.005,"0","10","0.03","0.147",NA,"0","0",NA,NA
"1173","Egg, white, dried",NA,NA,NA,NA,NA,"US19",NA,"5.8","382","1598",NA,"81.1","0","0","0","0","0",NA,"0","5.3","62","0.15","88","111","1125","1280","0.1","0.114",NA,NA,NA,"0",0.005,"2.53",0.865,0.036,"0","18","0.18","0.775",NA,"0","0",NA,NA
"1174","Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D",NA,NA,NA,NA,NA,"US19","S1063, S20, S4524, S4525, S4526, S4527, S10, S11, S12, S6, S7, S8, S9","89.21","50","210",NA,"3.3","1.98","1.257","0.56","0.073","8",NA,"0","0.71","120","0.02","11","92","140","47","0.48","0.006",NA,NA,NA,"28",0.039,"0.185",0.092,0.038,"0","5","0.53","0.356",NA,"0.2","0",NA,NA
"1175","Milk, fluid, 1% fat, without added vitamin A and vitamin D",NA,NA,NA,NA,NA,"US19","S1063, S4524, S4525, S4526, S4527","89.92","42","177",NA,"3.37","0.97","0.633","0.277","0.035","5",NA,"0","0.75","125","0.03","11","95","150","44","0.42","0.01",NA,NA,NA,"14",0.02,"0.185",0.093,0.037,"0","5","0.47","0.361",NA,"0","0",NA,NA
"1178","Sour cream, reduced fat",NA,NA,NA,NA,NA,"US19",NA,"71","181","757",NA,"7","14.1","8.7","4.1","0.5","35",NA,"0","0.9","141","0.06","11","85","211","70","0.27","0.01",NA,NA,NA,"119",0.04,"0.24",0.07,0.02,"0","11","0.3",NA,NA,"0.9","0.3",NA,NA
"1179","Sour cream, light",NA,NA,NA,NA,NA,"US19",NA,"78.1","136","569",NA,"3.5","10.6","6.6","3.1","0.4","35",NA,"0","0.7","141","0.07","10","71","212","83","0.5","0.016",NA,NA,NA,"90",0.04,"0.12",0.07,0.02,"0","11","0.42",NA,NA,"0.9","0.2",NA,NA
"1180","Sour cream, fat free",NA,NA,NA,NA,NA,"US19",NA,"80.6","74","310",NA,"3.1","0","0","0","0","9",NA,"0","0.7","125","0","10","95","129","141","0.5","0.016",NA,NA,NA,"73",0.04,"0.15",0.07,0.02,"0","11","0.3",NA,NA,"0","0",NA,NA
"1184","Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",NA,NA,NA,NA,NA,"US19","D5007","87.43","43","180",NA,"3.86","0.18","0.116","0.049","0.005","2",NA,"0","1","143","0.12","13","109","177","59","0.67","0.079",NA,NA,NA,"2",0.034,"0.162",0.086,0.037,"0","8","0.43",NA,NA,"1.1","0",NA,NA
"1185","Parmesan cheese topping, fat free",NA,NA,NA,NA,NA,"US19",NA,"8.6","370","1548",NA,"40","5","3.11","1.446","0.186","20",NA,"0","6.4","800","5","40","700","600","1150","3","0.02",NA,NA,NA,"40",0.05,"0.05",0.2,0.1,"0","25","1.1",NA,NA,"0","0",NA,NA
"1186","Cheese, cream, fat free",NA,NA,NA,NA,NA,"US19","S2702","71.87","105","441",NA,"15.69","1","0.644","0.25","0.057","12",NA,"0","3.77","351","0.19","22","523","278","702","1.5","0.036",NA,NA,NA,"11",0.04,"0.265",0.23,0.05,"0","35","0.95","0.84",NA,"0","0",NA,NA
"1187","Yogurt, chocolate, nonfat milk",NA,NA,NA,NA,NA,"US19","D5007","71.57","112","469",NA,"3.53","0","0","0","0","1",NA,"1.2","1.37","88","0.42","40","166","339","135","1.13","0.209",NA,NA,NA,"0",0.047,"0.215",0.223,0.047,"0","12","0.5",NA,NA,"0","0",NA,NA
"1188","KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce",NA,NA,NA,NA,NA,"US19",NA,"51.5","276","1155",NA,"12","21","13.1",NA,NA,"75",NA,"0.3","5.8","359","0.19",NA,"806","240","1638","1.64",NA,NA,NA,NA,NA,NA,"0.24",NA,NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA
"1189","KRAFT CHEEZ WHIZ LIGHT Pasteurized Process Cheese Product",NA,NA,NA,NA,NA,"US19",NA,"51.5","215","900",NA,"16.3","9.5","6.4",NA,NA,"35",NA,"0.2","6.4","418","0.16",NA,"943","297","1705","2.36",NA,NA,NA,NA,NA,NA,"0.33",NA,NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA
"1190","KRAFT FREE Singles American Nonfat Pasteurized Process Cheese Product",NA,NA,NA,NA,NA,"US19",NA,"58","148","619",NA,"22.7","1","0.7",NA,NA,"16",NA,"0.2","6.1","712","0.05",NA,"923","236","1298","2.5",NA,NA,NA,NA,NA,NA,"0.28",NA,NA,NA,NA,NA,NA,NA,"0.2",NA,NA,NA
"1191","KRAFT VELVEETA Pasteurized Process Cheese Spread",NA,NA,NA,NA,NA,"US19",NA,"45.8","303","1268",NA,"16.3","22","14.4",NA,NA,"80",NA,"0","6","466","0.18",NA,"863","335","1499","1.84",NA,NA,NA,NA,NA,NA,"0.35",NA,NA,NA,NA,NA,NA,NA,"0.2",NA,NA,NA
"1192","KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product",NA,NA,NA,NA,NA,"US19",NA,"51.3","222","929",NA,"19.6","10.6","7.1",NA,NA,"42",NA,"0","6.6","574","0.14",NA,"1024","345","1586","2.49",NA,NA,NA,NA,NA,NA,"0.65",NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA
"1193","KRAFT BREAKSTONE'S Reduced Fat Sour Cream",NA,NA,NA,NA,NA,"US19",NA,"76.2","152","636",NA,"4.5","12","7.6",NA,NA,"50",NA,"0.1","0.8","161","0.06",NA,"110","210","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.1",NA,NA,NA
"1194","KRAFT BREAKSTONE'S FREE Fat Free Sour Cream",NA,NA,NA,NA,NA,"US19",NA,"77.7","91","381",NA,"4.7","1.3","0.8",NA,NA,"9",NA,"0","1.2","141","0.05",NA,"116","219","72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,NA,NA
"1199","Cream, half and half, fat free",NA,NA,NA,NA,NA,"US19","D5007, S3461","86","59","247",NA,"2.6","1.4","0.841","0.384","0.052","5",NA,"0","1","96","0","16","151","206","100","0.81","0.016",NA,NA,NA,"12",0.056,"0.237",0.124,0.062,"0","4","0.52","0.459",NA,"0.7","0",NA,NA
"1200","Reddi Wip Fat Free Whipped Topping",NA,NA,NA,NA,NA,"US19",NA,"66.44","149","623",NA,"3","5","2.869","1.25","0.299","16",NA,"0.4","0.56","108","0.03","8","68","108","72","0.31","0.019",NA,NA,NA,"49",0.148,"0.619",0.364,0.123,"0","17","1.48",NA,NA,"0","0",NA,NA
"1202","Milk, chocolate, fluid, commercial, reduced fat, with added calcium",NA,NA,NA,NA,NA,"US19","S1163","82.17","78","325",NA,"2.99","1.9","1.177","0.455","0.089","8",NA,"0.7","0.81","194","0.24","14","76","123","66","0.39","0.075",NA,NA,NA,"64",0.045,"0.565",0.164,0.024,"0","2","0.33","0.539",NA,"0",NA,NA,NA
